Objects
100
,,Global Angle dogger:dogger,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
252,0,-0.000096,0.018796,1.657750,20.026150,8.084606,130.975250
253,0,-0.000369,0.018712,1.657679,20.023445,8.108216,130.961243
254,0,-0.000271,0.018861,1.657672,20.028917,8.129166,130.919083
255,0,-0.000373,0.018833,1.657690,20.036497,8.132923,130.878983
256,0,-0.000234,0.018843,1.657687,20.029856,8.118397,130.881958
257,0,0.000389,0.019340,1.657405,20.028118,8.232145,130.958755
258,0,-0.001921,0.022205,1.657243,20.031031,8.333995,131.705841
259,0,-0.004858,0.028878,1.657558,20.120066,8.335527,133.198288
260,0,-0.010066,0.034729,1.657356,20.160183,8.143798,135.203232
261,0,-0.016010,0.037111,1.657458,20.179651,7.759831,137.393478
262,0,-0.017835,0.038995,1.657662,20.225649,7.202140,139.690094
263,0,-0.016931,0.041503,1.658197,20.315102,6.389057,141.928696
264,0,-0.019292,0.041796,1.658332,20.284338,5.465926,144.076782
265,0,-0.019312,0.043429,1.657972,20.397198,4.223947,146.048691
266,0,-0.020343,0.044185,1.657767,20.455956,2.936471,147.881775
267,0,-0.020943,0.044384,1.658173,20.498138,1.624843,149.571442
268,0,-0.020812,0.044317,1.658539,20.509539,0.253119,151.293518
269,0,-0.021056,0.043013,1.659069,20.517239,-1.121148,153.001465
270,0,-0.020125,0.043588,1.659091,20.515930,-2.442758,154.658981
271,0,-0.018747,0.045094,1.659031,20.549793,-3.790884,156.303604
272,0,-0.020245,0.044291,1.658597,20.527798,-5.080693,157.903717
273,0,-0.020323,0.044458,1.658419,20.525055,-6.329137,159.389465
274,0,-0.020595,0.044308,1.658334,20.477314,-7.585731,160.873825
275,0,-0.021124,0.043366,1.658297,20.471771,-8.837956,162.256683
276,0,-0.018853,0.044652,1.658483,20.411079,-10.089137,163.666763
277,0,-0.020343,0.043997,1.657858,20.468184,-11.364915,164.932053
278,0,-0.020059,0.043930,1.657819,20.494110,-12.586318,166.112488
279,0,-0.018441,0.043748,1.658138,20.555407,-13.795388,167.219681
280,0,-0.019085,0.042299,1.658247,20.590431,-15.035194,168.339508
281,0,-0.018968,0.042331,1.657920,20.574301,-16.241865,169.502991
282,0,-0.018401,0.042834,1.657756,20.577736,-17.483782,170.650833
283,0,-0.018226,0.042159,1.657859,20.606392,-18.729862,171.738632
284,0,-0.017876,0.041483,1.658076,20.647184,-19.972698,172.790894
285,0,-0.017394,0.040694,1.658092,20.667208,-21.167980,173.761627
286,0,-0.015363,0.041864,1.658147,20.705925,-22.407948,174.728958
287,0,-0.016352,0.040182,1.658047,20.717854,-23.603985,175.677841
288,0,-0.015016,0.040401,1.658066,20.736135,-24.781162,176.596436
289,0,-0.015516,0.039758,1.657855,20.753830,-25.971375,177.482788
290,0,-0.015046,0.039215,1.658066,20.769398,-27.116261,178.308853
291,0,-0.014643,0.038532,1.658095,20.804056,-28.215170,179.094162
292,0,-0.013826,0.038697,1.657931,20.810770,-29.285486,179.891785
293,0,-0.013254,0.038183,1.658219,20.847980,-30.387613,180.649872
294,0,-0.013145,0.038242,1.657943,20.812933,-31.435530,181.433929
295,0,-0.013438,0.037403,1.657810,20.796766,-32.448738,182.096359
296,0,-0.012466,0.037746,1.657802,20.798525,-33.456268,182.714737
297,0,-0.012155,0.037824,1.657801,20.775536,-34.448666,183.380539
298,0,-0.012150,0.036713,1.657952,20.778650,-35.396080,183.988190
299,0,-0.011572,0.036859,1.657839,20.767725,-36.318134,184.627563
300,0,-0.011634,0.036261,1.657876,20.762659,-37.246742,185.234100
301,0,-0.010317,0.036623,1.657899,20.777256,-38.178375,185.773605
302,0,-0.011464,0.034641,1.657844,20.801081,-39.059158,186.262619
303,0,-0.010530,0.035454,1.657512,20.767963,-39.913589,186.761215
304,0,-0.010261,0.035046,1.657379,20.761820,-40.758171,187.276520
305,0,-0.009731,0.035098,1.657376,20.748472,-41.621922,187.813919
306,0,-0.008315,0.035760,1.657538,20.785988,-42.468582,188.270035
307,0,-0.009205,0.034466,1.657464,20.797871,-43.266174,188.730011
308,0,-0.008816,0.033908,1.657665,20.844410,-44.063648,189.115097
309,0,-0.008766,0.033626,1.657692,20.862280,-44.837753,189.509933
310,0,-0.007514,0.034467,1.657884,20.888578,-45.592464,189.880447
311,0,-0.007558,0.034077,1.657806,20.882351,-46.352093,190.307220
312,0,-0.007450,0.033687,1.657787,20.880409,-47.076839,190.709656
313,0,-0.009026,0.031740,1.657744,20.878895,-47.777554,191.072128
314,0,-0.008146,0.032381,1.657495,20.859634,-48.471630,191.445236
315,0,-0.008134,0.031807,1.657409,20.834002,-49.146072,191.798431
316,0,-0.007972,0.031867,1.657313,20.818836,-49.804813,192.134659
317,0,-0.007474,0.032050,1.657112,20.785694,-50.444874,192.478516
318,0,-0.007464,0.031849,1.657019,20.771553,-51.047089,192.812119
319,0,-0.007759,0.030909,1.657234,20.771332,-51.639919,193.096985
320,0,-0.007481,0.031037,1.657153,20.731012,-52.231171,193.417679
321,0,-0.007052,0.030879,1.657311,20.750776,-52.787399,193.656479
322,0,-0.007133,0.030298,1.657338,20.758713,-53.333183,193.887070
323,0,-0.006524,0.030653,1.657479,20.766537,-53.866688,194.124512
324,0,-0.006846,0.030028,1.657565,20.769312,-54.377728,194.394302
325,0,-0.006777,0.030114,1.657508,20.768394,-54.891743,194.636810
326,0,-0.007396,0.029700,1.657278,20.768723,-55.383904,194.889648
327,0,-0.007586,0.029524,1.657087,20.758326,-55.850910,195.125595
328,0,-0.007477,0.029028,1.657011,20.787607,-56.317520,195.330246
329,0,-0.004874,0.030175,1.657654,20.706636,-56.748188,195.652817
330,0,-0.007417,0.028874,1.656709,20.778950,-57.230099,195.789871
331,0,-0.007438,0.029029,1.656566,20.782013,-57.689751,196.011108
332,0,-0.007689,0.028486,1.656610,20.818388,-58.129658,196.173874
333,0,-0.006837,0.029114,1.656532,20.812586,-58.545418,196.363663
334,0,-0.005438,0.029761,1.656866,20.846306,-58.972439,196.507309
335,0,-0.005411,0.029704,1.656786,20.825922,-59.401463,196.713913
336,0,-0.006480,0.028703,1.656680,20.792830,-59.808857,196.946854
337,0,-0.006253,0.028478,1.656946,20.803463,-60.202110,197.091949
338,0,-0.006712,0.028259,1.656742,20.785929,-60.589527,197.257736
339,0,-0.006409,0.028064,1.656856,20.801710,-60.947529,197.377640
340,0,-0.006512,0.027834,1.656816,20.799128,-61.296383,197.508682
341,0,-0.006283,0.027733,1.656741,20.794619,-61.637585,197.649414
342,0,-0.006534,0.027354,1.656679,20.780575,-61.972931,197.811310
343,0,-0.006267,0.027493,1.656547,20.775070,-62.306778,197.962677
344,0,-0.005562,0.028417,1.657137,20.735920,-62.585846,198.073395
345,0,-0.005066,0.027846,1.656645,20.799017,-62.962273,198.212158
346,0,-0.005665,0.027661,1.656516,20.787416,-63.269951,198.348267
347,0,-0.005758,0.027557,1.656518,20.794727,-63.566841,198.465042
348,0,-0.006356,0.027047,1.656551,20.784918,-63.856602,198.596954
349,0,-0.005762,0.027151,1.656678,20.799505,-64.134499,198.694336
350,0,-0.006477,0.026598,1.656577,20.799229,-64.402657,198.805542
351,0,-0.006397,0.026333,1.656590,20.825228,-64.660538,198.885345
352,0,-0.003761,0.027535,1.657178,20.748735,-64.875145,199.062180
353,0,-0.003758,0.027377,1.657001,20.753809,-65.124481,199.168488
354,0,-0.003554,0.027572,1.656807,20.746811,-65.357742,199.269135
355,0,-0.006098,0.026363,1.655916,20.812551,-65.619629,199.290756
356,0,-0.005869,0.026409,1.655828,20.812771,-65.864944,199.387299
357,0,-0.005869,0.026441,1.655787,20.812433,-66.109520,199.466385
358,0,-0.005618,0.026461,1.655767,20.804970,-66.350471,199.564301
359,0,-0.006028,0.026077,1.655844,20.788086,-66.591866,199.673630
360,0,-0.005695,0.026213,1.655937,20.787161,-66.830902,199.776932
361,0,-0.004852,0.026728,1.656258,20.807074,-67.058891,199.831009
362,0,-0.004426,0.026921,1.656334,20.809183,-67.274689,199.900970
363,0,-0.004598,0.026932,1.656425,20.809889,-67.484146,199.973282
364,0,-0.004708,0.026816,1.656481,20.811289,-67.693550,200.048447
