Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
119,0,-0.001693,-0.006432,0.005258,-31.320631,21.709534,327.463928
120,0,-0.001620,-0.006485,0.005269,-31.292469,21.716330,327.455597
121,0,-0.001554,-0.006354,0.005243,-31.281315,21.712973,327.462738
122,0,-0.001498,-0.006456,0.005286,-31.278618,21.715631,327.456299
123,0,-0.001590,-0.006389,0.005285,-31.299631,21.716871,327.460785
124,0,-0.001328,-0.006513,0.005338,-31.306993,21.716698,327.456390
125,0,-0.001628,-0.006419,0.005366,-31.302601,21.721096,327.468231
126,0,-0.001559,-0.006390,0.005391,-31.288206,21.719910,327.485809
127,0,-0.001454,-0.006389,0.005390,-31.267006,21.729605,327.492004
128,0,-0.001698,-0.006403,0.005393,-31.264500,21.721691,327.482910
129,0,-0.001676,-0.006485,0.005426,-31.285286,21.715286,327.473328
130,0,-0.001767,-0.006315,0.005327,-31.293489,21.713068,327.455780
131,0,-0.001483,-0.006310,0.005315,-31.290915,21.707993,327.449524
132,0,-0.001728,-0.006350,0.005344,-31.278637,21.709415,327.460663
133,0,-0.001675,-0.006406,0.005326,-31.277370,21.713608,327.471527
134,0,-0.001922,-0.006455,0.005266,-31.293818,21.713415,327.473358
135,0,-0.001492,-0.006437,0.005244,-31.312365,21.703014,327.483032
136,0,-0.001294,-0.006416,0.005205,-31.329103,21.697174,327.476746
137,0,-0.001537,-0.006439,0.005206,-31.325855,21.689119,327.476135
138,0,-0.001500,-0.006432,0.005182,-31.321659,21.689665,327.466370
139,0,-0.001606,-0.006439,0.005179,-31.323374,21.686460,327.455658
140,0,-0.001448,-0.006355,0.005153,-31.324505,21.690308,327.455383
141,0,-0.001451,-0.006496,0.005213,-31.344793,21.683733,327.453705
142,0,-0.001438,-0.006462,0.005207,-31.364668,21.686356,327.465393
143,0,-0.001166,-0.006390,0.005272,-31.361759,21.682962,327.495300
144,0,-0.001185,-0.006457,0.005350,-31.346035,21.681292,327.498657
145,0,-0.001454,-0.006412,0.005389,-31.332285,21.677843,327.483185
146,0,-0.001326,-0.006528,0.005408,-31.336819,21.677956,327.445068
147,0,-0.001264,-0.006439,0.005433,-31.339680,21.671801,327.428741
148,0,-0.001395,-0.006375,0.005475,-31.332642,21.684656,327.441406
149,0,-0.001393,-0.006389,0.005474,-31.322357,21.687862,327.488251
150,0,-0.001439,-0.006400,0.005405,-31.312592,21.695547,327.503265
151,0,-0.001153,-0.006483,0.005420,-31.311161,21.697248,327.503326
152,0,-0.001183,-0.006444,0.005397,-31.314333,21.693707,327.468689
153,0,-0.001356,-0.006485,0.005365,-31.306416,21.699434,327.464111
154,0,-0.001481,-0.006447,0.005306,-31.297258,21.706144,327.453186
155,0,-0.001431,-0.006335,0.005242,-31.282347,21.716892,327.461060
156,0,-0.001816,-0.006406,0.005266,-31.277266,21.706377,327.450256
157,0,-0.001386,-0.006378,0.005319,-31.280533,21.712137,327.451080
158,0,-0.001822,-0.006384,0.005270,-31.287786,21.717577,327.464569
159,0,-0.001678,-0.006379,0.005347,-31.299397,21.722521,327.480103
160,0,-0.001293,-0.006472,0.005311,-31.290562,21.725689,327.480103
161,0,-0.001525,-0.006402,0.005368,-31.273432,21.720888,327.472809
162,0,-0.001357,-0.006383,0.005345,-31.273823,21.714607,327.475708
163,0,-0.001823,-0.006430,0.005370,-31.272356,21.725159,327.467316
164,0,-0.001827,-0.006372,0.005351,-31.273659,21.718203,327.464569
165,0,-0.001709,-0.006301,0.005361,-31.290163,21.717999,327.454529
166,0,-0.001520,-0.006422,0.005270,-31.290504,21.718092,327.453186
167,0,-0.001616,-0.006388,0.005262,-31.291922,21.717123,327.461853
168,0,-0.001631,-0.006495,0.005252,-31.292818,21.720669,327.473480
169,0,-0.001567,-0.006458,0.005244,-31.293198,21.719309,327.492859
170,0,-0.001687,-0.006408,0.005167,-31.298071,21.712399,327.483490
171,0,-0.001730,-0.006381,0.005251,-31.298876,21.709249,327.456635
172,0,-0.001510,-0.006400,0.005239,-31.308382,21.698343,327.442078
173,0,-0.001232,-0.006468,0.005223,-31.311728,21.699612,327.448334
174,0,-0.001722,-0.006461,0.005273,-31.326107,21.703278,327.466064
175,0,-0.001496,-0.006477,0.005248,-31.333334,21.699810,327.475403
176,0,-0.001241,-0.006395,0.005373,-31.329182,21.700794,327.476654
177,0,-0.001528,-0.006432,0.005344,-31.330702,21.699154,327.466217
178,0,-0.001608,-0.006398,0.005412,-31.331167,21.695551,327.468445
179,0,-0.001404,-0.006507,0.005383,-31.335730,21.695158,327.478271
180,0,-0.001242,-0.006394,0.005408,-31.341349,21.692606,327.481140
181,0,-0.001187,-0.006493,0.005415,-31.346142,21.690519,327.477051
182,0,-0.001399,-0.006462,0.005383,-31.325079,21.687391,327.462006
183,0,-0.001326,-0.006483,0.005382,-31.330488,21.687332,327.476471
184,0,-0.001640,-0.006431,0.005305,-31.332001,21.686256,327.464966
185,0,-0.001411,-0.006447,0.005300,-31.334846,21.692936,327.474762
186,0,-0.001778,-0.006405,0.005268,-31.345457,21.694300,327.479187
187,0,-0.001375,-0.006417,0.005305,-31.323719,21.695148,327.470367
188,0,-0.001212,-0.006428,0.005332,-31.310774,21.695440,327.463806
189,0,-0.001188,-0.006472,0.005341,-31.302605,21.687851,327.454926
190,0,-0.001271,-0.006396,0.005363,-31.306305,21.689924,327.447174
191,0,-0.001634,-0.006461,0.005333,-31.303413,21.695232,327.466370
192,0,-0.001752,-0.006369,0.005368,-31.307611,21.704376,327.487183
193,0,-0.001548,-0.006396,0.005371,-31.305645,21.701828,327.488953
194,0,-0.001303,-0.006489,0.005318,-31.296909,21.702637,327.471466
195,0,-0.001309,-0.006344,0.005259,-31.289946,21.693987,327.460724
196,0,-0.001597,-0.006406,0.005259,-31.286907,21.699188,327.460327
197,0,-0.001588,-0.006437,0.005206,-31.289738,21.705210,327.462402
198,0,-0.001821,-0.006457,0.005259,-31.294580,21.707855,327.475433
199,0,-0.001414,-0.006345,0.005249,-31.296659,21.712528,327.461578
200,0,-0.001647,-0.006419,0.005290,-31.300407,21.706001,327.467773
201,0,-0.001372,-0.006436,0.005296,-31.304296,21.713583,327.472443
202,0,-0.001454,-0.006434,0.005256,-31.294163,21.708727,327.470856
203,0,-0.001508,-0.006452,0.005282,-31.298004,21.703085,327.466766
204,0,-0.001702,-0.006470,0.005299,-31.284000,21.705826,327.469696
205,0,-0.001729,-0.006452,0.005263,-31.291395,21.714651,327.472229
206,0,-0.001811,-0.006410,0.005243,-31.298273,21.716593,327.484039
207,0,-0.001584,-0.006345,0.005300,-31.312752,21.722260,327.470276
208,0,-0.001656,-0.006456,0.005277,-31.303764,21.713644,327.444824
209,0,-0.001406,-0.006501,0.005310,-31.297401,21.709290,327.452362
210,0,-0.001495,-0.006390,0.005313,-31.284023,21.714233,327.468353
211,0,-0.001699,-0.006453,0.005371,-31.278975,21.712933,327.484253
212,0,-0.001649,-0.006306,0.005406,-31.295370,21.716949,327.484009
213,0,-0.001703,-0.006357,0.005479,-31.296387,21.708323,327.475250
214,0,-0.001357,-0.006390,0.005483,-31.307819,21.697981,327.452667
215,0,-0.001260,-0.006368,0.005446,-31.288143,21.685144,327.459869
216,0,-0.001370,-0.006431,0.005448,-31.280323,21.683069,327.467316
217,0,-0.001468,-0.006433,0.005420,-31.265457,21.684313,327.477386
218,0,-0.001398,-0.006403,0.005365,-31.270973,21.687084,327.486084
219,0,-0.001388,-0.006442,0.005335,-31.289976,21.683842,327.480072
220,0,-0.001394,-0.006368,0.005297,-31.295198,21.677353,327.473114
221,0,-0.001521,-0.006420,0.005256,-31.287964,21.671835,327.473419
222,0,-0.001409,-0.006378,0.005208,-31.277367,21.665810,327.473755
223,0,-0.001254,-0.006416,0.005252,-31.263050,21.664341,327.455017
224,0,-0.001514,-0.006387,0.005217,-31.266573,21.653473,327.453461
225,0,-0.001456,-0.006368,0.005198,-31.282742,21.653044,327.455566
226,0,-0.001406,-0.006423,0.005240,-31.294640,21.655264,327.457642
227,0,-0.001137,-0.006351,0.005329,-31.288553,21.653824,327.475861
228,0,-0.001181,-0.006487,0.005376,-31.266087,21.654791,327.478760
229,0,-0.001238,-0.006349,0.005456,-31.263958,21.646025,327.476288
230,0,-0.001066,-0.006405,0.005381,-31.268175,21.644789,327.464325
231,0,-0.001001,-0.006372,0.005407,-31.299309,21.649576,327.464539
232,0,-0.001352,-0.006413,0.005477,-31.299114,21.656040,327.475983
233,0,-0.001235,-0.006448,0.005495,-31.285051,21.661335,327.471161
234,0,-0.001404,-0.006400,0.005475,-31.275749,21.659487,327.465637
235,0,-0.001311,-0.006417,0.005513,-31.267784,21.658957,327.454651
236,0,-0.001555,-0.006441,0.005390,-31.271141,21.663296,327.460266
237,0,-0.001390,-0.006425,0.005380,-31.283699,21.670994,327.468689
238,0,-0.001628,-0.006442,0.005329,-31.292364,21.679800,327.485443
239,0,-0.001528,-0.006403,0.005299,-31.285536,21.692030,327.495483
240,0,-0.001439,-0.006423,0.005271,-31.286221,21.688484,327.479156
241,0,-0.001584,-0.006424,0.005231,-31.273901,21.685984,327.444794
242,0,-0.001503,-0.006368,0.005160,-31.279776,21.685333,327.438568
243,0,-0.001479,-0.006372,0.005193,-31.282558,21.688040,327.447205
244,0,-0.001204,-0.006386,0.005220,-31.285353,21.693089,327.467651
245,0,-0.001330,-0.006375,0.005264,-31.286732,21.697136,327.479706
246,0,-0.001604,-0.006401,0.005320,-31.279150,21.706690,327.489532
247,0,-0.001661,-0.006402,0.005453,-31.297724,21.703785,327.484009
248,0,-0.001645,-0.006368,0.005450,-31.284782,21.698324,327.469666
249,0,-0.001426,-0.006333,0.005481,-31.289690,21.699423,327.462799
250,0,-0.001143,-0.006415,0.005536,-31.287163,21.696796,327.459869
251,0,-0.001122,-0.006409,0.005556,-31.288029,21.696760,327.459564
252,0,-0.001495,-0.006498,0.005544,-31.295650,21.701321,327.466156
253,0,-0.001446,-0.006487,0.005533,-31.308472,21.701019,327.474548
254,0,-0.001544,-0.006463,0.005486,-31.308617,21.694649,327.477417
255,0,-0.001527,-0.006372,0.005427,-31.298447,21.698465,327.485413
256,0,-0.001603,-0.006308,0.005333,-31.287737,21.693825,327.478058
257,0,-0.001280,-0.006411,0.005393,-31.271688,21.688675,327.460510
258,0,-0.001234,-0.006433,0.005334,-31.277899,21.678133,327.444733
259,0,-0.001540,-0.006391,0.005201,-31.282816,21.680403,327.445831
260,0,-0.001442,-0.006366,0.005239,-31.290648,21.690304,327.465942
261,0,-0.001588,-0.006414,0.005210,-31.286102,21.686289,327.482880
262,0,-0.001634,-0.006398,0.005268,-31.283684,21.677494,327.478271
263,0,-0.001467,-0.006411,0.005345,-31.277008,21.679722,327.477661
264,0,-0.001595,-0.006455,0.005373,-31.259008,21.668983,327.449921
265,0,-0.001438,-0.006442,0.005445,-31.261318,21.662884,327.444153
266,0,-0.001341,-0.006376,0.005463,-31.281355,21.664076,327.461823
267,0,-0.001406,-0.006351,0.005521,-31.292122,21.668421,327.486053
268,0,-0.001579,-0.006493,0.005563,-31.293530,21.672388,327.502350
269,0,-0.001241,-0.006418,0.005593,-31.296127,21.670574,327.497467
270,0,-0.001550,-0.006416,0.005588,-31.285879,21.658955,327.480865
271,0,-0.001443,-0.006309,0.005583,-31.274107,21.659281,327.462402
272,0,-0.001491,-0.006324,0.005544,-31.266068,21.659662,327.469269
273,0,-0.001275,-0.006430,0.005438,-31.269453,21.662117,327.472046
274,0,-0.001535,-0.006480,0.005397,-31.286541,21.664259,327.478943
275,0,-0.001015,-0.006434,0.005336,-31.283230,21.664732,327.484253
276,0,-0.001617,-0.006494,0.005266,-31.275789,21.660313,327.484009
277,0,-0.001508,-0.006473,0.005238,-31.280018,21.661730,327.471985
278,0,-0.001788,-0.006382,0.005211,-31.267632,21.668413,327.455200
279,0,-0.001718,-0.006355,0.005227,-31.271179,21.662697,327.458374
280,0,-0.001678,-0.006336,0.005233,-31.269215,21.666702,327.464569
281,0,-0.001329,-0.006378,0.005224,-31.287636,21.661144,327.466553
282,0,-0.001136,-0.006449,0.005353,-31.290173,21.658661,327.472748
283,0,-0.001258,-0.006386,0.005360,-31.287979,21.657290,327.475769
284,0,-0.001322,-0.006406,0.005410,-31.286118,21.670830,327.487305
285,0,-0.001416,-0.006378,0.005386,-31.281565,21.677176,327.489044
286,0,-0.001215,-0.006443,0.005479,-31.298477,21.679956,327.484283
287,0,-0.001114,-0.006389,0.005482,-31.297550,21.673092,327.472046
288,0,-0.001442,-0.006379,0.005567,-31.299438,21.669538,327.469818
289,0,-0.001457,-0.006358,0.005485,-31.301182,21.676947,327.467163
290,0,-0.001490,-0.006456,0.005462,-31.305504,21.685404,327.486633
291,0,-0.001457,-0.006377,0.005462,-31.314682,21.695246,327.495026
292,0,-0.001682,-0.006408,0.005447,-31.307896,21.698519,327.498138
293,0,-0.001558,-0.006369,0.005291,-31.302385,21.695358,327.477539
294,0,-0.001336,-0.006331,0.005271,-31.292177,21.691254,327.452209
295,0,-0.001237,-0.006401,0.005277,-31.279474,21.686722,327.448303
296,0,-0.001364,-0.006409,0.005249,-31.277012,21.693319,327.456360
297,0,-0.001715,-0.006316,0.005262,-31.282843,21.692455,327.466003
298,0,-0.001682,-0.006350,0.005264,-31.292286,21.703260,327.474121
299,0,-0.001860,-0.006412,0.005271,-31.298759,21.698292,327.476776
300,0,-0.001459,-0.006426,0.005301,-31.292931,21.696138,327.452209
301,0,-0.001606,-0.006468,0.005349,-31.285677,21.686932,327.453461
302,0,-0.001446,-0.006451,0.005447,-31.279642,21.692085,327.461334
303,0,-0.001426,-0.006412,0.005480,-31.289534,21.693813,327.482025
304,0,-0.001244,-0.006359,0.005602,-31.296782,21.695185,327.481873
305,0,-0.001368,-0.006343,0.005591,-31.301220,21.699810,327.485748
306,0,-0.001463,-0.006340,0.005571,-31.303347,21.686695,327.468689
307,0,-0.001718,-0.006436,0.005541,-31.293982,21.678041,327.466492
308,0,-0.001305,-0.006461,0.005525,-31.292618,21.683821,327.468201
309,0,-0.001774,-0.006451,0.005434,-31.299494,21.686716,327.476166
310,0,-0.001311,-0.006393,0.005380,-31.308624,21.687460,327.478729
311,0,-0.001450,-0.006332,0.005364,-31.315237,21.682518,327.474701
312,0,-0.001155,-0.006462,0.005336,-31.296625,21.677687,327.477692
313,0,-0.001247,-0.006454,0.005348,-31.295773,21.674295,327.462158
314,0,-0.001352,-0.006424,0.005384,-31.290493,21.663002,327.463623
315,0,-0.001448,-0.006433,0.005384,-31.294886,21.669817,327.468567
316,0,-0.001837,-0.006386,0.005398,-31.296831,21.680952,327.477936
317,0,-0.001801,-0.006351,0.005377,-31.309326,21.666740,327.477142
318,0,-0.001750,-0.006476,0.005487,-31.299803,21.668911,327.468109
319,0,-0.001261,-0.006456,0.005437,-31.280279,21.657896,327.448639
320,0,-0.001561,-0.006448,0.005469,-31.278107,21.659491,327.463593
321,0,-0.001322,-0.006383,0.005555,-31.284637,21.663677,327.473206
322,0,-0.001355,-0.006440,0.005590,-31.295906,21.669006,327.488617
323,0,-0.001130,-0.006410,0.005632,-31.295620,21.673784,327.494354
324,0,-0.001272,-0.006302,0.005660,-31.293240,21.659346,327.479828
325,0,-0.001537,-0.006367,0.005620,-31.280666,21.661547,327.466736
326,0,-0.001769,-0.006345,0.005540,-31.258623,21.654652,327.454437
327,0,-0.001206,-0.006424,0.005516,-31.266811,21.660934,327.456116
328,0,-0.001388,-0.006379,0.005479,-31.272099,21.658262,327.450104
329,0,-0.001496,-0.006348,0.005393,-31.278227,21.665409,327.467194
330,0,-0.001862,-0.006434,0.005405,-31.281471,21.670893,327.480499
331,0,-0.001558,-0.006397,0.005356,-31.277176,21.665037,327.490143
332,0,-0.001195,-0.006382,0.005320,-31.276312,21.661495,327.485901
333,0,-0.001215,-0.006374,0.005320,-31.274796,21.652395,327.478394
334,0,-0.001449,-0.006457,0.005311,-31.275961,21.667908,327.481506
335,0,-0.001831,-0.006456,0.005339,-31.273611,21.666229,327.465973
336,0,-0.001539,-0.006299,0.005327,-31.269417,21.664707,327.467102
337,0,-0.001526,-0.006330,0.005318,-31.268061,21.660414,327.464417
338,0,-0.001341,-0.006493,0.005359,-31.274580,21.655323,327.455017
339,0,-0.001488,-0.006502,0.005340,-31.280252,21.658134,327.456390
340,0,-0.001294,-0.006403,0.005440,-31.288057,21.667385,327.479523
341,0,-0.001254,-0.006348,0.005439,-31.289499,21.669849,327.484863
342,0,-0.001462,-0.006254,0.005435,-31.285728,21.674368,327.482178
343,0,-0.001307,-0.006349,0.005473,-31.280502,21.671663,327.475342
344,0,-0.001480,-0.006368,0.005470,-31.282608,21.670082,327.460663
345,0,-0.001396,-0.006365,0.005459,-31.278349,21.667561,327.455994
346,0,-0.001408,-0.006404,0.005492,-31.288300,21.666294,327.459320
347,0,-0.001406,-0.006425,0.005401,-31.298347,21.670641,327.458130
348,0,-0.001609,-0.006324,0.005409,-31.298443,21.675674,327.476868
349,0,-0.001487,-0.006334,0.005351,-31.292274,21.671160,327.479645
350,0,-0.001507,-0.006414,0.005366,-31.285728,21.669903,327.490540
351,0,-0.001188,-0.006410,0.005389,-31.277817,21.667566,327.481110
352,0,-0.001567,-0.006455,0.005396,-31.288095,21.661982,327.468964
353,0,-0.001312,-0.006376,0.005355,-31.287678,21.664566,327.445007
354,0,-0.001622,-0.006427,0.005422,-31.279545,21.664415,327.447937
355,0,-0.001518,-0.006420,0.005349,-31.278566,21.663788,327.459015
356,0,-0.001347,-0.006368,0.005444,-31.268202,21.663641,327.489136
357,0,-0.001157,-0.006466,0.005459,-31.277220,21.662374,327.491333
358,0,-0.001214,-0.006391,0.005476,-31.275000,21.658613,327.478271
359,0,-0.001534,-0.006363,0.005480,-31.274799,21.656315,327.457764
360,0,-0.001475,-0.006306,0.005485,-31.269983,21.658428,327.457855
361,0,-0.001612,-0.006393,0.005497,-31.271055,21.656542,327.467560
362,0,-0.001470,-0.006442,0.005405,-31.270720,21.659090,327.464966
363,0,-0.001442,-0.006456,0.005386,-31.278111,21.656391,327.474518
364,0,-0.001390,-0.006371,0.005417,-31.280096,21.652935,327.474213
365,0,-0.001377,-0.006363,0.005393,-31.286205,21.655228,327.481262
366,0,-0.001595,-0.006227,0.005385,-31.281675,21.651463,327.464874
367,0,-0.001308,-0.006342,0.005353,-31.295870,21.650503,327.457733
368,0,-0.001728,-0.006398,0.005391,-31.284735,21.649233,327.460114
369,0,-0.001693,-0.006535,0.005403,-31.292212,21.653131,327.463745
370,0,-0.001511,-0.006391,0.005378,-31.303249,21.654411,327.470947
371,0,-0.001411,-0.006420,0.005359,-31.310629,21.648291,327.478790
