Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
127,0,-0.041235,0.015966,-0.093117,313.922333,84.056023,367.901642
128,0,-0.041063,0.015946,-0.093109,313.899109,84.053162,367.910736
129,0,-0.041142,0.015959,-0.093098,313.899292,84.054085,367.928284
130,0,-0.040923,0.015993,-0.093074,313.906189,84.058830,367.913239
131,0,-0.041138,0.015914,-0.093099,313.917084,84.055969,367.901245
132,0,-0.041022,0.016002,-0.093103,313.927673,84.058105,367.894714
133,0,-0.041087,0.016005,-0.093092,313.922394,84.060349,367.901062
134,0,-0.040887,0.015946,-0.093123,313.898010,84.057716,367.916687
135,0,-0.040945,0.015895,-0.093057,313.891937,84.058907,367.916534
136,0,-0.041192,0.015969,-0.093089,313.899506,84.059517,367.907593
137,0,-0.041210,0.015961,-0.093122,313.904175,84.062111,367.917816
138,0,-0.041137,0.015845,-0.093126,313.919464,84.061020,367.910828
139,0,-0.040929,0.015911,-0.093096,313.917480,84.055107,367.905304
140,0,-0.040678,0.015933,-0.093036,313.910950,84.051949,367.900238
141,0,-0.041084,0.015961,-0.093082,313.901062,84.057045,367.916992
142,0,-0.041234,0.016074,-0.093054,313.908508,84.066360,367.930115
143,0,-0.041163,0.016042,-0.093044,313.909302,84.064445,367.908752
144,0,-0.041166,0.015968,-0.093126,313.921844,84.058159,367.902954
145,0,-0.041019,0.015969,-0.093070,313.918762,84.056633,367.902405
146,0,-0.040828,0.015945,-0.093139,313.910797,84.058067,367.897675
147,0,-0.040764,0.015952,-0.093134,313.912506,84.060280,367.909119
148,0,-0.041109,0.015955,-0.093197,313.906891,84.068977,367.921265
149,0,-0.041153,0.016007,-0.093159,313.911072,84.070839,367.919952
150,0,-0.040999,0.015939,-0.093124,313.915710,84.068184,367.901825
151,0,-0.040901,0.015998,-0.093180,313.924713,84.064728,367.887817
152,0,-0.041054,0.015955,-0.093199,313.925171,84.064842,367.890503
153,0,-0.041105,0.015971,-0.093147,313.907867,84.071388,367.904175
154,0,-0.040924,0.015934,-0.093143,313.903748,84.074738,367.926727
155,0,-0.041125,0.015945,-0.093157,313.889557,84.081627,367.928497
156,0,-0.041198,0.015937,-0.093123,313.879608,84.080536,367.920380
157,0,-0.041060,0.015999,-0.093106,313.894104,84.080223,367.910736
158,0,-0.041005,0.016001,-0.093058,313.903870,84.072304,367.892120
159,0,-0.041143,0.015978,-0.093037,313.903107,84.077568,367.894012
160,0,-0.041015,0.016006,-0.093061,313.886078,84.084000,367.909851
161,0,-0.041187,0.015965,-0.093028,313.875244,84.086670,367.927277
162,0,-0.040996,0.015959,-0.093120,313.875732,84.076263,367.932465
163,0,-0.041098,0.015902,-0.093104,313.876068,84.083252,367.923157
164,0,-0.041240,0.015996,-0.093091,313.898499,84.077339,367.895416
165,0,-0.041226,0.015886,-0.093072,313.887604,84.079681,367.906311
166,0,-0.040941,0.015864,-0.093125,313.888428,84.070290,367.912933
167,0,-0.041265,0.015950,-0.093130,313.890503,84.073296,367.923157
168,0,-0.041124,0.015937,-0.093133,313.884613,84.071663,367.912354
169,0,-0.041370,0.015945,-0.093126,313.892548,84.070976,367.902924
170,0,-0.041489,0.015910,-0.093107,313.910126,84.058716,367.901245
171,0,-0.041058,0.015896,-0.093127,313.917877,84.058273,367.901001
172,0,-0.040938,0.015955,-0.093135,313.912506,84.061508,367.897858
173,0,-0.040978,0.015937,-0.093116,313.913727,84.056267,367.912598
174,0,-0.041095,0.015961,-0.093046,313.909546,84.061638,367.913269
175,0,-0.040965,0.015961,-0.093079,313.929810,84.056969,367.910004
176,0,-0.041131,0.016049,-0.093024,313.927887,84.053482,367.912048
177,0,-0.040840,0.016044,-0.093057,313.936218,84.052872,367.900970
178,0,-0.040923,0.015938,-0.092973,313.930634,84.056587,367.903687
179,0,-0.041094,0.015935,-0.093012,313.918854,84.060928,367.913361
180,0,-0.040930,0.015939,-0.093073,313.918793,84.063210,367.909760
181,0,-0.041111,0.015936,-0.093041,313.937653,84.067131,367.910797
182,0,-0.040944,0.015965,-0.093013,313.955048,84.057968,367.903992
183,0,-0.041037,0.015908,-0.092972,313.944336,84.059761,367.900635
184,0,-0.040830,0.016009,-0.092982,313.933136,84.067543,367.913452
185,0,-0.041073,0.015982,-0.093079,313.920288,84.069122,367.907501
186,0,-0.040988,0.015971,-0.093052,313.913330,84.076431,367.920563
187,0,-0.040907,0.015982,-0.093125,313.916046,84.076225,367.911835
188,0,-0.041042,0.015992,-0.093165,313.922485,84.071938,367.896820
