Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
241,0,-0.002214,0.005293,-0.002592,-8.747542,18.238667,325.047943
242,0,-0.002525,0.005278,-0.002552,-8.755072,18.238129,325.055237
243,0,-0.002398,0.005352,-0.002603,-8.751871,18.239580,325.048615
244,0,-0.002148,0.005414,-0.002583,-8.741258,18.235788,325.025543
245,0,-0.002157,0.005306,-0.002574,-8.728052,18.235178,325.018890
246,0,-0.002417,0.005280,-0.002550,-8.723227,18.236000,325.010193
247,0,-0.002507,0.005301,-0.002495,-8.721053,18.233128,325.011230
248,0,-0.002294,0.005366,-0.002473,-8.725166,18.230759,325.010895
249,0,-0.002483,0.005239,-0.002489,-8.724189,18.232634,325.025024
250,0,-0.002452,0.005386,-0.002406,-8.726379,18.232050,325.032928
251,0,-0.002340,0.005374,-0.002447,-8.722605,18.230577,325.035034
252,0,-0.002509,0.005326,-0.002378,-8.719368,18.237648,325.025391
253,0,-0.002308,0.005311,-0.002397,-8.711967,18.230631,325.016083
254,0,-0.002562,0.005307,-0.002407,-8.712018,18.233107,325.020477
255,0,-0.002248,0.005349,-0.002448,-8.718706,18.227186,325.029572
256,0,-0.002266,0.005421,-0.002510,-8.717486,18.228415,325.016846
257,0,-0.002202,0.005376,-0.002462,-8.720272,18.233232,325.021729
258,0,-0.002404,0.005253,-0.002530,-8.736926,18.234400,325.035431
259,0,-0.002150,0.005323,-0.002533,-8.747395,18.238916,325.034912
260,0,-0.002244,0.005270,-0.002555,-8.739728,18.236435,325.038483
261,0,-0.002455,0.005449,-0.002575,-8.736095,18.236542,325.021912
262,0,-0.002288,0.005392,-0.002618,-8.742621,18.229895,325.014496
263,0,-0.002456,0.005376,-0.002548,-8.757068,18.236692,325.019165
264,0,-0.002421,0.005319,-0.002542,-8.764308,18.239876,325.035431
265,0,-0.002266,0.005315,-0.002501,-8.770028,18.241272,325.051270
266,0,-0.002384,0.005200,-0.002506,-8.764382,18.236349,325.033325
267,0,-0.002410,0.005365,-0.002559,-8.761407,18.228708,325.024078
268,0,-0.002538,0.005317,-0.002487,-8.751289,18.228935,325.014343
269,0,-0.002304,0.005252,-0.002526,-8.746279,18.230236,325.014557
270,0,-0.002393,0.005228,-0.002463,-8.749220,18.228403,325.032166
271,0,-0.002529,0.005299,-0.002464,-8.747744,18.239561,325.041382
272,0,-0.002205,0.005391,-0.002484,-8.740380,18.233925,325.036438
273,0,-0.002217,0.005360,-0.002445,-8.738122,18.234009,325.032898
274,0,-0.002367,0.005334,-0.002479,-8.732780,18.234116,325.030762
275,0,-0.002291,0.005423,-0.002517,-8.719117,18.237528,325.027252
276,0,-0.002016,0.005412,-0.002488,-8.716372,18.238466,325.014465
277,0,-0.002561,0.005432,-0.002465,-8.707792,18.238348,325.020721
278,0,-0.002454,0.005391,-0.002465,-8.704504,18.234432,325.029510
279,0,-0.002543,0.005321,-0.002407,-8.709221,18.237225,325.040283
280,0,-0.002371,0.005349,-0.002434,-8.710000,18.237522,325.044464
281,0,-0.002143,0.005414,-0.002468,-8.709276,18.238108,325.030640
282,0,-0.002204,0.005434,-0.002456,-8.699827,18.234665,325.013214
